Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
105.3 s,4.82 m,-0.11 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-29 pixels
105.41 s,4.82 m,-0.10 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
105.51 s,4.82 m,-0.09 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
105.61 s,4.82 m,-0.08 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
105.73 s,4.82 m,-0.07 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-31 pixels
105.82 s,4.82 m,-0.06 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-31 pixels
105.92 s,4.82 m,-0.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
106.03 s,4.82 m,-0.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
106.13 s,4.82 m,-0.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
106.24 s,4.82 m,-0.02 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
106.34 s,4.82 m,-0.01 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
106.44 s,4.82 m,0.00 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
107.46 s,4.83 m,0.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
107.49 s,4.83 m,0.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.51 s,4.83 m,0.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.53 s,4.83 m,0.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.57 s,4.83 m,0.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.59 s,4.83 m,0.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.61 s,4.83 m,0.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.62 s,4.83 m,0.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.64 s,4.83 m,0.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.67 s,4.83 m,0.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.69 s,4.83 m,0.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.72 s,4.83 m,0.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.77 s,4.83 m,0.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.87 s,4.83 m,0.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
107.98 s,4.83 m,0.15 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.08 s,4.83 m,0.16 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.19 s,4.83 m,0.17 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.3 s,4.83 m,0.18 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.41 s,4.83 m,0.19 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.51 s,4.83 m,0.20 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.62 s,4.83 m,0.21 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.73 s,4.83 m,0.22 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.83 s,4.83 m,0.23 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
108.95 s,4.83 m,0.24 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
109.06 s,4.83 m,0.25 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
109.18 s,4.83 m,0.26 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
109.29 s,4.82 m,0.27 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
109.39 s,4.82 m,0.28 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
109.51 s,4.82 m,0.29 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-31 pixels
109.61 s,4.82 m,0.30 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-31 pixels
109.72 s,4.82 m,0.31 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-31 pixels
109.84 s,4.82 m,0.33 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
109.94 s,4.82 m,0.34 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
110.05 s,4.82 m,0.35 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-29 pixels
110.17 s,4.82 m,0.36 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-29 pixels
110.28 s,4.82 m,0.37 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-28 pixels
110.41 s,4.83 m,0.38 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-28 pixels
110.51 s,4.83 m,0.39 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-27 pixels
110.62 s,4.83 m,0.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-27 pixels
110.72 s,4.83 m,0.41 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-26 pixels
110.84 s,4.83 m,0.42 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-26 pixels
110.95 s,4.83 m,0.43 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-25 pixels
111.06 s,4.83 m,0.44 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-25 pixels
111.17 s,4.83 m,0.45 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-24 pixels
111.28 s,4.83 m,0.46 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-24 pixels
111.39 s,4.83 m,0.47 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-23 pixels
111.49 s,4.83 m,0.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-23 pixels
111.6 s,4.83 m,0.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-22 pixels
111.71 s,4.83 m,0.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-22 pixels
111.83 s,4.83 m,0.51 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-21 pixels
111.94 s,4.83 m,0.52 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-21 pixels
112.06 s,4.83 m,0.53 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-20 pixels
112.16 s,4.83 m,0.54 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-20 pixels
112.27 s,4.83 m,0.55 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-19 pixels
112.39 s,4.83 m,0.56 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-19 pixels
112.51 s,4.83 m,0.57 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-18 pixels
112.64 s,4.83 m,0.58 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-18 pixels
112.76 s,4.83 m,0.59 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-17 pixels
112.87 s,4.83 m,0.60 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-17 pixels
112.98 s,4.83 m,0.61 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-16 pixels
113.09 s,4.83 m,0.62 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-16 pixels
113.19 s,4.83 m,0.63 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-15 pixels
113.3 s,4.83 m,0.64 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-15 pixels
113.41 s,4.83 m,0.65 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-14 pixels
113.52 s,4.83 m,0.66 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-13 pixels
113.63 s,4.83 m,0.67 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-13 pixels
113.74 s,4.83 m,0.68 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-12 pixels
113.84 s,4.83 m,0.69 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-12 pixels
113.95 s,4.83 m,0.70 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
114.06 s,4.83 m,0.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
114.17 s,4.83 m,0.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
114.28 s,4.83 m,0.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
114.38 s,4.83 m,0.74 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
114.5 s,4.83 m,0.75 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
114.61 s,4.83 m,0.75 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
114.73 s,4.83 m,0.77 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
114.85 s,4.83 m,0.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
114.97 s,4.83 m,0.79 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
115.09 s,4.83 m,0.80 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
115.22 s,4.83 m,0.81 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
115.34 s,4.83 m,0.82 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
115.47 s,4.83 m,0.83 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
115.58 s,4.83 m,0.84 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
115.7 s,4.83 m,0.85 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
115.82 s,4.82 m,0.86 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
115.94 s,4.82 m,0.88 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
116.06 s,4.82 m,0.89 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.18 s,4.82 m,0.90 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.3 s,4.82 m,0.91 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.41 s,4.82 m,0.92 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.54 s,4.82 m,0.93 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.65 s,4.82 m,0.94 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.77 s,4.82 m,0.95 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
116.89 s,4.82 m,0.96 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.01 s,4.82 m,0.97 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.12 s,4.82 m,0.98 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.24 s,4.82 m,0.99 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.36 s,4.82 m,1.00 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.47 s,4.82 m,1.01 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.59 s,4.82 m,1.02 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.71 s,4.82 m,1.04 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.83 s,4.82 m,1.05 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
117.94 s,4.82 m,1.06 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
118.06 s,4.82 m,1.07 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
118.18 s,4.82 m,1.08 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
118.3 s,4.82 m,1.09 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
118.42 s,4.82 m,1.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
118.53 s,4.83 m,1.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
118.67 s,4.83 m,1.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
118.79 s,4.83 m,1.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
118.9 s,4.83 m,1.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.02 s,4.83 m,1.16 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.14 s,4.83 m,1.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.26 s,4.83 m,1.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.38 s,4.83 m,1.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.5 s,4.83 m,1.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.62 s,4.83 m,1.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.74 s,4.83 m,1.22 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.85 s,4.83 m,1.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
119.97 s,4.83 m,1.24 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
120.09 s,4.83 m,1.25 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.2 s,4.83 m,1.26 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.32 s,4.83 m,1.27 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.43 s,4.83 m,1.28 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.55 s,4.83 m,1.29 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.67 s,4.83 m,1.30 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.79 s,4.83 m,1.31 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
120.9 s,4.83 m,1.33 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
121.02 s,4.83 m,1.34 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
121.14 s,4.83 m,1.35 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
121.26 s,4.83 m,1.36 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
121.39 s,4.83 m,1.37 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
121.5 s,4.83 m,1.38 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
121.62 s,4.83 m,1.39 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
121.74 s,4.83 m,1.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
121.85 s,4.83 m,1.41 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
121.97 s,4.83 m,1.42 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
122.09 s,4.83 m,1.43 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
122.2 s,4.83 m,1.44 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
122.32 s,4.83 m,1.45 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
122.43 s,4.83 m,1.46 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
122.55 s,4.83 m,1.47 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
122.67 s,4.83 m,1.48 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
122.78 s,4.82 m,1.49 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
122.9 s,4.82 m,1.50 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
123.02 s,4.82 m,1.52 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
123.14 s,4.82 m,1.53 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
123.26 s,4.82 m,1.54 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
123.38 s,4.81 m,1.55 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
123.49 s,4.81 m,1.56 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
123.61 s,4.81 m,1.57 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
123.73 s,4.81 m,1.58 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
123.84 s,4.81 m,1.59 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
123.96 s,4.81 m,1.60 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
124.08 s,4.81 m,1.61 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
124.2 s,4.81 m,1.62 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
124.31 s,4.81 m,1.63 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
124.43 s,4.81 m,1.64 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
124.55 s,4.81 m,1.65 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
124.66 s,4.81 m,1.66 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
124.78 s,4.81 m,1.68 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
124.89 s,4.81 m,1.69 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
125.01 s,4.81 m,1.70 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
125.13 s,4.81 m,1.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
125.24 s,4.81 m,1.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
125.36 s,4.82 m,1.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
125.47 s,4.82 m,1.74 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
125.59 s,4.82 m,1.75 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
