Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
119.52 s,4.36 m,2.87 m,0.46 m,-0.15 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
119.63 s,4.35 m,2.87 m,0.46 m,-0.14 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
119.76 s,4.33 m,2.88 m,0.46 m,-0.13 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
119.88 s,4.32 m,2.88 m,0.46 m,-0.13 m/s,0.02 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
120.0 s,4.31 m,2.88 m,0.46 m,-0.13 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
120.12 s,4.29 m,2.88 m,0.46 m,-0.12 m/s,0.03 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.23 s,4.28 m,2.89 m,0.46 m,-0.11 m/s,0.04 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
120.36 s,4.27 m,2.89 m,0.46 m,-0.11 m/s,0.04 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
120.48 s,4.26 m,2.90 m,0.46 m,-0.11 m/s,0.04 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
120.6 s,4.24 m,2.90 m,0.46 m,-0.11 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
120.62 s,4.24 m,2.90 m,0.46 m,-0.11 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
120.64 s,4.24 m,2.90 m,0.46 m,-0.11 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
120.67 s,4.24 m,2.90 m,0.46 m,-0.11 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
120.69 s,4.24 m,2.91 m,0.46 m,-0.11 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.71 s,4.23 m,2.91 m,0.46 m,-0.10 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.73 s,4.23 m,2.91 m,0.46 m,-0.10 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.75 s,4.23 m,2.91 m,0.46 m,-0.10 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.77 s,4.23 m,2.91 m,0.46 m,-0.10 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.8 s,4.23 m,2.91 m,0.46 m,-0.10 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.83 s,4.22 m,2.91 m,0.46 m,-0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.85 s,4.22 m,2.91 m,0.46 m,-0.09 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.87 s,4.22 m,2.91 m,0.46 m,-0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
120.95 s,4.21 m,2.92 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
121.06 s,4.21 m,2.93 m,0.46 m,-0.06 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
121.17 s,4.20 m,2.94 m,0.46 m,-0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.33 rad,0 pixels
121.28 s,4.20 m,2.95 m,0.46 m,-0.04 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
121.4 s,4.20 m,2.96 m,0.46 m,-0.04 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
121.5 s,4.19 m,2.98 m,0.46 m,-0.03 m/s,0.13 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
121.62 s,4.19 m,2.99 m,0.46 m,-0.03 m/s,0.13 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
121.79 s,4.19 m,3.01 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
121.85 s,4.18 m,3.02 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
121.97 s,4.18 m,3.03 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
122.06 s,4.18 m,3.04 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
122.08 s,4.18 m,3.05 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
122.18 s,4.18 m,3.06 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
122.29 s,4.18 m,3.07 m,0.46 m,-0.02 m/s,0.14 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
122.39 s,4.17 m,3.09 m,0.46 m,-0.03 m/s,0.13 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
122.51 s,4.17 m,3.10 m,0.46 m,-0.03 m/s,0.13 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
122.61 s,4.17 m,3.11 m,0.46 m,-0.03 m/s,0.13 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
122.72 s,4.17 m,3.13 m,0.46 m,-0.03 m/s,0.13 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
122.83 s,4.16 m,3.14 m,0.46 m,-0.04 m/s,0.12 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
122.94 s,4.16 m,3.15 m,0.46 m,-0.04 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.04 s,4.15 m,3.16 m,0.46 m,-0.04 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.15 s,4.15 m,3.17 m,0.46 m,-0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.25 s,4.15 m,3.18 m,0.46 m,-0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.36 s,4.14 m,3.20 m,0.46 m,-0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.46 s,4.13 m,3.21 m,0.46 m,-0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.6 s,4.13 m,3.22 m,0.46 m,-0.06 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.67 s,4.12 m,3.23 m,0.46 m,-0.06 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.79 s,4.12 m,3.24 m,0.46 m,-0.06 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
123.91 s,4.11 m,3.25 m,0.46 m,-0.06 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
124.03 s,4.10 m,3.26 m,0.46 m,-0.06 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
124.15 s,4.10 m,3.27 m,0.46 m,-0.06 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.26 s,4.09 m,3.28 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.38 s,4.08 m,3.29 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.49 s,4.08 m,3.30 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.61 s,4.07 m,3.31 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.73 s,4.06 m,3.31 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.85 s,4.05 m,3.32 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
124.96 s,4.05 m,3.33 m,0.46 m,-0.07 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
125.08 s,4.04 m,3.34 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
125.2 s,4.03 m,3.35 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
125.31 s,4.03 m,3.36 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
125.43 s,4.02 m,3.37 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
125.54 s,4.01 m,3.38 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
125.66 s,4.01 m,3.39 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
125.78 s,4.00 m,3.39 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
125.89 s,3.99 m,3.40 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.01 s,3.99 m,3.41 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.13 s,3.98 m,3.42 m,0.46 m,-0.07 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.25 s,3.97 m,3.43 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.37 s,3.96 m,3.44 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.48 s,3.96 m,3.45 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.6 s,3.95 m,3.46 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.72 s,3.94 m,3.47 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.83 s,3.94 m,3.47 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
126.95 s,3.93 m,3.48 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.07 s,3.92 m,3.49 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.18 s,3.92 m,3.50 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.3 s,3.91 m,3.51 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.42 s,3.90 m,3.52 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.54 s,3.90 m,3.53 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.66 s,3.89 m,3.53 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.79 s,3.88 m,3.54 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
127.9 s,3.87 m,3.55 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.02 s,3.87 m,3.56 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.14 s,3.86 m,3.57 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.26 s,3.85 m,3.58 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.38 s,3.84 m,3.58 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.5 s,3.84 m,3.59 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.62 s,3.83 m,3.60 m,0.46 m,-0.07 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.73 s,3.82 m,3.61 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.85 s,3.82 m,3.62 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
128.96 s,3.81 m,3.62 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
129.08 s,3.80 m,3.63 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
129.2 s,3.80 m,3.64 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
129.31 s,3.79 m,3.65 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
129.43 s,3.78 m,3.66 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
129.55 s,3.77 m,3.66 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
129.67 s,3.77 m,3.67 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
129.79 s,3.76 m,3.68 m,0.46 m,-0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
129.91 s,3.75 m,3.69 m,0.46 m,-0.09 m/s,0.05 m/s,-0.00 m/s,0.00 rad,-0.02 rad,2.32 rad,0 pixels
130.02 s,3.74 m,3.69 m,0.46 m,-0.10 m/s,0.03 m/s,-0.00 m/s,0.00 rad,-0.02 rad,2.32 rad,0 pixels
130.14 s,3.73 m,3.69 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
130.26 s,3.72 m,3.69 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
130.38 s,3.70 m,3.69 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
130.5 s,3.69 m,3.70 m,0.46 m,-0.12 m/s,0.02 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
130.62 s,3.68 m,3.70 m,0.46 m,-0.12 m/s,0.02 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
130.73 s,3.67 m,3.70 m,0.46 m,-0.13 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
130.85 s,3.65 m,3.70 m,0.46 m,-0.13 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
130.97 s,3.64 m,3.70 m,0.46 m,-0.12 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
131.09 s,3.63 m,3.70 m,0.46 m,-0.12 m/s,0.02 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
131.2 s,3.62 m,3.71 m,0.46 m,-0.13 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.02 rad,2.32 rad,0 pixels
131.32 s,3.60 m,3.71 m,0.46 m,-0.14 m/s,-0.00 m/s,0.00 m/s,0.00 rad,-0.02 rad,2.32 rad,0 pixels
131.45 s,3.58 m,3.71 m,0.46 m,-0.16 m/s,-0.02 m/s,0.00 m/s,0.00 rad,-0.02 rad,2.32 rad,0 pixels
131.57 s,3.56 m,3.70 m,0.46 m,-0.16 m/s,-0.02 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
131.68 s,3.54 m,3.70 m,0.46 m,-0.15 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.02 rad,2.32 rad,0 pixels
131.8 s,3.53 m,3.70 m,0.46 m,-0.14 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
131.92 s,3.51 m,3.70 m,0.46 m,-0.14 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
132.03 s,3.50 m,3.70 m,0.46 m,-0.14 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
132.15 s,3.49 m,3.70 m,0.46 m,-0.13 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
132.27 s,3.47 m,3.70 m,0.46 m,-0.13 m/s,0.02 m/s,0.00 m/s,0.00 rad,0.02 rad,2.32 rad,0 pixels
132.39 s,3.46 m,3.70 m,0.46 m,-0.11 m/s,0.03 m/s,0.00 m/s,0.00 rad,0.02 rad,2.32 rad,0 pixels
132.51 s,3.44 m,3.71 m,0.46 m,-0.11 m/s,0.03 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
132.63 s,3.43 m,3.71 m,0.46 m,-0.11 m/s,0.03 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
132.74 s,3.42 m,3.72 m,0.46 m,-0.12 m/s,0.03 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
132.86 s,3.41 m,3.72 m,0.46 m,-0.12 m/s,0.03 m/s,0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
132.98 s,3.39 m,3.72 m,0.46 m,-0.11 m/s,0.03 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.09 s,3.38 m,3.73 m,0.46 m,-0.11 m/s,0.04 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
133.21 s,3.37 m,3.73 m,0.46 m,-0.11 m/s,0.03 m/s,-0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
133.33 s,3.36 m,3.73 m,0.46 m,-0.12 m/s,0.03 m/s,-0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
133.44 s,3.35 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,-0.01 rad,2.32 rad,0 pixels
133.56 s,3.33 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.57 s,3.33 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.59 s,3.33 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.6 s,3.33 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.63 s,3.33 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.65 s,3.32 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.68 s,3.32 m,3.74 m,0.46 m,-0.12 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
133.71 s,3.32 m,3.74 m,0.46 m,-0.12 m/s,0.03 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.32 rad,0 pixels
133.8 s,3.31 m,3.74 m,0.46 m,-0.10 m/s,0.04 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.32 rad,0 pixels
133.91 s,3.30 m,3.74 m,0.46 m,-0.09 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.02 rad,2.32 rad,0 pixels
134.02 s,3.29 m,3.75 m,0.46 m,-0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
134.12 s,3.28 m,3.76 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
134.24 s,3.27 m,3.76 m,0.46 m,-0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
134.36 s,3.27 m,3.77 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
134.46 s,3.26 m,3.78 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
134.56 s,3.26 m,3.79 m,0.46 m,-0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,2.32 rad,0 pixels
134.67 s,3.25 m,3.80 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
134.77 s,3.25 m,3.81 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
134.88 s,3.24 m,3.82 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
134.99 s,3.24 m,3.82 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
135.11 s,3.23 m,3.83 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
135.22 s,3.23 m,3.84 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
135.34 s,3.22 m,3.85 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
135.45 s,3.22 m,3.86 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
135.56 s,3.21 m,3.87 m,0.46 m,-0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
135.67 s,3.21 m,3.88 m,0.46 m,-0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
135.78 s,3.20 m,3.89 m,0.46 m,-0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
135.88 s,3.20 m,3.89 m,0.46 m,-0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
135.99 s,3.19 m,3.90 m,0.46 m,-0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.1 s,3.19 m,3.91 m,0.46 m,-0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.22 s,3.18 m,3.92 m,0.46 m,-0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.33 s,3.18 m,3.93 m,0.46 m,-0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.44 s,3.17 m,3.93 m,0.46 m,-0.06 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.56 s,3.16 m,3.94 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.66 s,3.16 m,3.95 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.78 s,3.15 m,3.96 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.88 s,3.14 m,3.96 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
136.98 s,3.14 m,3.97 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.08 s,3.13 m,3.98 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.32 rad,0 pixels
137.19 s,3.12 m,3.98 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.3 s,3.11 m,3.99 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.41 s,3.11 m,4.00 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.52 s,3.10 m,4.00 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.63 s,3.09 m,4.01 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.74 s,3.08 m,4.02 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.84 s,3.08 m,4.02 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
137.95 s,3.07 m,4.03 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
138.07 s,3.06 m,4.04 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,2.32 rad,0 pixels
